Latitude,Longitude,UTC,Parameter,Unit,Value,RawConcentration,AQI,Category,SiteName,AgencyName,FullAQSCode,IntlAQSCode
41.083099,-75.3283,2026-01-02T16:00,PM2.5,UG/M3,4.5,4.7,25,1,Swiftwater,Pennsylvania Dept. of Environmental Protection,420890002,840420890002
40.1122,-75.3092,2026-01-02T16:00,PM2.5,UG/M3,8.1,7.5,45,1,Norristown,Pennsylvania Dept. of Environmental Protection,420910013,840420910013
39.800339,-75.21212,2026-01-02T16:00,PM2.5,UG/M3,4.4,5.2,24,1,Clarksboro,New Jersey Dept. of Environmental Protection,340150002,840340150002
39.988842,-75.207205,2026-01-02T16:00,PM2.5,UG/M3,7.5,7.1,42,1,MON,Philadelphia Air Management Services,421010076,840421010076
39.922516,-75.186783,2026-01-02T16:00,PM2.5,UG/M3,8.8,9.2,49,1,RIT,Philadelphia Air Management Services,421010055,840421010055
39.9603,-75.1424,2026-01-02T16:00,PM2.5,UG/M3,9.2,8.8,51,2,FAB,Philadelphia Air Management Services,421010057,840421010057
39.923969,-75.122314,2026-01-02T16:00,PM2.5,UG/M3,5.1,7.3,28,1,South Camden,New Jersey Dept. of Environmental Protection,340070010,840340070010
40.00892,-75.09777,2026-01-02T16:00,PM2.5,UG/M3,11.3,10.8,55,2,LABP,Philadelphia Air Management Services,421010004,840421010004
39.991389,-75.080833,2026-01-02T16:00,PM2.5,UG/M3,7.6,7.7,42,1,NEW,Philadelphia Air Management Services,421010048,840421010048
39.989036,-75.050008,2026-01-02T16:00,PM2.5,UG/M3,5.0,6.3,28,1,Pennsauken PM,New Jersey Dept. of Environmental Protection,840340071007,840340071007
39.422272,-75.0252,2026-01-02T16:00,PM2.5,UG/M3,4.5,5.3,25,1,Millville,New Jersey Dept. of Environmental Protection,340110007,840340110007
40.054171,-74.985166,2026-01-02T16:00,PM2.5,UG/M3,11.8,10.8,56,2,TOR,Philadelphia Air Management Services,421010075,840421010075
40.515251,-74.806755,2026-01-02T16:00,PM2.5,UG/M3,7.2,4.8,40,1,Flemington,New Jersey Dept. of Environmental Protection,340190001,840340190001
40.222421,-74.763167,2026-01-02T16:00,PM2.5,UG/M3,7.3,10.3,41,1,Trenton,New Jersey Dept. of Environmental Protection,840340210008,840340210008
40.283092,-74.742645,2026-01-02T16:00,PM2.5,UG/M3,4.3,4.0,24,1,Rider University,New Jersey Dept. of Environmental Protection,340210005,840340210005
39.46487,-74.448738,2026-01-02T16:00,PM2.5,UG/M3,2.8,4.3,16,1,Brigantine,New Jersey Dept. of Environmental Protection,340010006,840340010006
39.36326,-74.431,2026-01-02T16:00,PM2.5,UG/M3,2.5,3.4,14,1,Atlantic City PM,New Jersey Dept. of Environmental Protection,840340011006,840340011006
40.462181,-74.429436,2026-01-02T16:00,PM2.5,UG/M3,1.8,0.1,10,1,Rutgers University,New Jersey Dept. of Environmental Protection,340230011,840340230011
40.603943,-74.276176,2026-01-02T16:00,PM2.5,UG/M3,4.1,2.9,23,1,Rahway PM,New Jersey Dept. of Environmental Protection,340392003,840340392003
40.641441,-74.208366,2026-01-02T16:00,PM2.5,UG/M3,0.0,-1.4,0,1,Elizabeth Trailer,New Jersey Dept. of Environmental Protection,340390004,840340390004
40.5802,-74.1994,2026-01-02T16:00,PM2.5,UG/M3,5.0,5.1,28,1,Fresh Kills,New York Dept. of Environmental Conservation,360850111,840360850111
39.994908,-74.170447,2026-01-02T16:00,PM2.5,UG/M3,6.4,7.4,36,1,Toms River,New Jersey Dept. of Environmental Protection,840340292002,840340292002
40.918381,-74.168092,2026-01-02T16:00,PM2.5,UG/M3,3.9,2.7,22,1,Paterson,New Jersey Dept. of Environmental Protection,840340310005,840340310005
40.63306,-74.137156,2026-01-02T16:00,PM2.5,UG/M3,9.7,10.2,52,2,Port Richmond,New York Dept. of Environmental Conservation,840360850055,840360850055
40.725452,-74.052292,2026-01-02T16:00,PM2.5,UG/M3,5.0,7.3,28,1,Jersey City FH,New Jersey Dept. of Environmental Protection,340171003,840340171003
40.770908,-74.036218,2026-01-02T16:00,PM2.5,UG/M3,4.7,4.3,26,1,Union City High School,New Jersey Dept. of Environmental Protection,840340170008,840340170008
41.182079,-74.028191,2026-01-02T16:00,PM2.5,UG/M3,7.1,6.2,39,1,Rockland Cty,New York Dept. of Environmental Conservation,360870005,840360870005
40.641819,-74.018707,2026-01-02T16:00,PM2.5,UG/M3,7.7,7.7,43,1,Bklyn - PS 314,New York Dept. of Environmental Conservation,360470052,840360470052
40.85355,-73.9661,2026-01-02T16:00,PM2.5,UG/M3,2.9,1.7,16,1,Fort Lee Near Road,New Jersey Dept. of Environmental Protection,340030010,840340030010
40.8197,-73.9481,2026-01-02T16:00,PM2.5,UG/M3,6.0,6.1,33,1,CCNY,New York Dept. of Environmental Conservation,360610135,840360610135
40.8492,-73.9319,2026-01-02T16:00,PM2.5,UG/M3,8.7,8.2,48,1,Manhattan/IS143,New York Dept. of Environmental Conservation,360610115,840360610115
40.694401,-73.928596,2026-01-02T16:00,PM2.5,UG/M3,7.0,7.3,39,1,Bklyn - PS274,New York Dept. of Environmental Conservation,360470118,840360470118
40.8367,-73.9214,2026-01-02T16:00,PM2.5,UG/M3,8.2,7.6,46,1,Morrisania,New York Dept. of Environmental Conservation,360050080,840360050080
40.816101,-73.902199,2026-01-02T16:00,PM2.5,UG/M3,6.7,6.7,37,1,Bronx - IS52,New York Dept. of Environmental Conservation,360050110,840360050110
39.739444,-75.558056,2026-01-02T17:00,PM2.5,UG/M3,6.1,6.4,34,1,MLK,Delaware Dept. of Natural Resources and Environment,100032004,840100032004
38.986672,-75.5568,2026-01-02T17:00,PM2.5,UG/M3,4.0,4.4,22,1,KILLENS,Delaware Dept. of Natural Resources and Environment,100010002,840100010002
39.155,-75.518056,2026-01-02T17:00,PM2.5,UG/M3,5.1,5.7,28,1,Dover,Delaware Dept. of Natural Resources and Environment,840100010003,840100010003
39.7611,-75.4919,2026-01-02T17:00,PM2.5,UG/M3,7.4,7.4,41,1,RIVER ROAD PARK; BELLEFONTE,Delaware Dept. of Natural Resources and Environment,100031003,840100031003
40.6119,-75.4325,2026-01-02T17:00,PM2.5,UG/M3,5.3,5.7,29,1,Allentown,Pennsylvania Dept. of Environmental Protection,420770004,840420770004
39.818715,-75.413973,2026-01-02T17:00,PM2.5,UG/M3,6.4,7.0,36,1,Marcus Hook,Pennsylvania Dept. of Environmental Protection,420450109,840420450109
39.8356,-75.3725,2026-01-02T17:00,PM2.5,UG/M3,7.6,8.6,42,1,Chester,Pennsylvania Dept. of Environmental Protection,420450002,840420450002
40.6281,-75.3411,2026-01-02T17:00,PM2.5,UG/M3,5.7,6.0,32,1,Freemansburg,Pennsylvania Dept. of Environmental Protection,420950025,840420950025
41.083099,-75.3283,2026-01-02T17:00,PM2.5,UG/M3,4.5,4.4,25,1,Swiftwater,Pennsylvania Dept. of Environmental Protection,420890002,840420890002
40.1122,-75.3092,2026-01-02T17:00,PM2.5,UG/M3,7.6,7.1,42,1,Norristown,Pennsylvania Dept. of Environmental Protection,420910013,840420910013
39.800339,-75.21212,2026-01-02T17:00,PM2.5,UG/M3,3.9,3.4,22,1,Clarksboro,New Jersey Dept. of Environmental Protection,340150002,840340150002
39.988842,-75.207205,2026-01-02T17:00,PM2.5,UG/M3,6.9,6.3,38,1,MON,Philadelphia Air Management Services,421010076,840421010076
39.922516,-75.186783,2026-01-02T17:00,PM2.5,UG/M3,8.8,8.8,49,1,RIT,Philadelphia Air Management Services,421010055,840421010055
39.9603,-75.1424,2026-01-02T17:00,PM2.5,UG/M3,8.7,8.2,48,1,FAB,Philadelphia Air Management Services,421010057,840421010057
39.923969,-75.122314,2026-01-02T17:00,PM2.5,UG/M3,5.5,5.9,31,1,South Camden,New Jersey Dept. of Environmental Protection,340070010,840340070010
40.00892,-75.09777,2026-01-02T17:00,PM2.5,UG/M3,10.6,9.9,54,2,LABP,Philadelphia Air Management Services,421010004,840421010004
39.991389,-75.080833,2026-01-02T17:00,PM2.5,UG/M3,7.2,6.7,40,1,NEW,Philadelphia Air Management Services,421010048,840421010048
39.989036,-75.050008,2026-01-02T17:00,PM2.5,UG/M3,1.9,-1.1,11,1,Pennsauken PM,New Jersey Dept. of Environmental Protection,840340071007,840340071007
39.422272,-75.0252,2026-01-02T17:00,PM2.5,UG/M3,4.7,5.0,26,1,Millville,New Jersey Dept. of Environmental Protection,340110007,840340110007
40.054171,-74.985166,2026-01-02T17:00,PM2.5,UG/M3,10.2,8.5,53,2,TOR,Philadelphia Air Management Services,421010075,840421010075
40.515251,-74.806755,2026-01-02T17:00,PM2.5,UG/M3,5.2,3.5,29,1,Flemington,New Jersey Dept. of Environmental Protection,340190001,840340190001
40.222421,-74.763167,2026-01-02T17:00,PM2.5,UG/M3,5.8,4.3,32,1,Trenton,New Jersey Dept. of Environmental Protection,840340210008,840340210008
40.283092,-74.742645,2026-01-02T17:00,PM2.5,UG/M3,4.3,4.4,24,1,Rider University,New Jersey Dept. of Environmental Protection,340210005,840340210005
39.46487,-74.448738,2026-01-02T17:00,PM2.5,UG/M3,1.9,1.0,11,1,Brigantine,New Jersey Dept. of Environmental Protection,340010006,840340010006
39.36326,-74.431,2026-01-02T17:00,PM2.5,UG/M3,4.4,6.4,24,1,Atlantic City PM,New Jersey Dept. of Environmental Protection,840340011006,840340011006
40.462181,-74.429436,2026-01-02T17:00,PM2.5,UG/M3,2.4,3.1,13,1,Rutgers University,New Jersey Dept. of Environmental Protection,340230011,840340230011
40.603943,-74.276176,2026-01-02T17:00,PM2.5,UG/M3,4.5,5.0,25,1,Rahway PM,New Jersey Dept. of Environmental Protection,340392003,840340392003
40.641441,-74.208366,2026-01-02T17:00,PM2.5,UG/M3,0.9,2.9,5,1,Elizabeth Trailer,New Jersey Dept. of Environmental Protection,340390004,840340390004
40.5802,-74.1994,2026-01-02T17:00,PM2.5,UG/M3,5.1,5.1,28,1,Fresh Kills,New York Dept. of Environmental Conservation,360850111,840360850111
39.994908,-74.170447,2026-01-02T17:00,PM2.5,UG/M3,6.5,6.6,36,1,Toms River,New Jersey Dept. of Environmental Protection,840340292002,840340292002
40.918381,-74.168092,2026-01-02T17:00,PM2.5,UG/M3,4.6,5.4,26,1,Paterson,New Jersey Dept. of Environmental Protection,840340310005,840340310005
40.63306,-74.137156,2026-01-02T17:00,PM2.5,UG/M3,9.0,7.8,50,1,Port Richmond,New York Dept. of Environmental Conservation,840360850055,840360850055
40.725452,-74.052292,2026-01-02T17:00,PM2.5,UG/M3,6.3,7.6,35,1,Jersey City FH,New Jersey Dept. of Environmental Protection,340171003,840340171003
40.770908,-74.036218,2026-01-02T17:00,PM2.5,UG/M3,3.5,2.4,19,1,Union City High School,New Jersey Dept. of Environmental Protection,840340170008,840340170008
41.182079,-74.028191,2026-01-02T17:00,PM2.5,UG/M3,6.7,6.1,37,1,Rockland Cty,New York Dept. of Environmental Conservation,360870005,840360870005
40.641819,-74.018707,2026-01-02T17:00,PM2.5,UG/M3,7.7,7.7,43,1,Bklyn - PS 314,New York Dept. of Environmental Conservation,360470052,840360470052
40.85355,-73.9661,2026-01-02T17:00,PM2.5,UG/M3,2.5,2.2,14,1,Fort Lee Near Road,New Jersey Dept. of Environmental Protection,340030010,840340030010
40.8197,-73.9481,2026-01-02T17:00,PM2.5,UG/M3,6.2,6.5,34,1,CCNY,New York Dept. of Environmental Conservation,360610135,840360610135
40.8492,-73.9319,2026-01-02T17:00,PM2.5,UG/M3,8.5,8.4,47,1,Manhattan/IS143,New York Dept. of Environmental Conservation,360610115,840360610115
40.694401,-73.928596,2026-01-02T17:00,PM2.5,UG/M3,7.2,7.4,40,1,Bklyn - PS274,New York Dept. of Environmental Conservation,360470118,840360470118
40.8367,-73.9214,2026-01-02T17:00,PM2.5,UG/M3,8.1,8.1,45,1,Morrisania,New York Dept. of Environmental Conservation,360050080,840360050080
40.816101,-73.902199,2026-01-02T17:00,PM2.5,UG/M3,6.8,7.0,38,1,Bronx - IS52,New York Dept. of Environmental Conservation,360050110,840360050110
39.739444,-75.558056,2026-01-02T18:00,PM2.5,UG/M3,6.3,6.8,35,1,MLK,Delaware Dept. of Natural Resources and Environment,100032004,840100032004
38.986672,-75.5568,2026-01-02T18:00,PM2.5,UG/M3,4.1,4.4,23,1,KILLENS,Delaware Dept. of Natural Resources and Environment,100010002,840100010002
39.155,-75.518056,2026-01-02T18:00,PM2.5,UG/M3,5.3,6.0,29,1,Dover,Delaware Dept. of Natural Resources and Environment,840100010003,840100010003
39.7611,-75.4919,2026-01-02T18:00,PM2.5,UG/M3,7.4,7.4,41,1,RIVER ROAD PARK; BELLEFONTE,Delaware Dept. of Natural Resources and Environment,100031003,840100031003
40.6119,-75.4325,2026-01-02T18:00,PM2.5,UG/M3,5.5,6.1,31,1,Allentown,Pennsylvania Dept. of Environmental Protection,420770004,840420770004
39.818715,-75.413973,2026-01-02T18:00,PM2.5,UG/M3,6.5,6.5,36,1,Marcus Hook,Pennsylvania Dept. of Environmental Protection,420450109,840420450109
39.8356,-75.3725,2026-01-02T18:00,PM2.5,UG/M3,7.3,6.9,41,1,Chester,Pennsylvania Dept. of Environmental Protection,420450002,840420450002
40.6281,-75.3411,2026-01-02T18:00,PM2.5,UG/M3,5.7,5.8,32,1,Freemansburg,Pennsylvania Dept. of Environmental Protection,420950025,840420950025
41.083099,-75.3283,2026-01-02T18:00,PM2.5,UG/M3,5.2,6.3,29,1,Swiftwater,Pennsylvania Dept. of Environmental Protection,420890002,840420890002
40.1122,-75.3092,2026-01-02T18:00,PM2.5,UG/M3,7.1,6.7,39,1,Norristown,Pennsylvania Dept. of Environmental Protection,420910013,840420910013
39.800339,-75.21212,2026-01-02T18:00,PM2.5,UG/M3,3.2,2.6,18,1,Clarksboro,New Jersey Dept. of Environmental Protection,340150002,840340150002
39.988842,-75.207205,2026-01-02T18:00,PM2.5,UG/M3,6.9,6.8,38,1,MON,Philadelphia Air Management Services,421010076,840421010076
39.922516,-75.186783,2026-01-02T18:00,PM2.5,UG/M3,9.0,9.3,50,1,RIT,Philadelphia Air Management Services,421010055,840421010055
39.9603,-75.1424,2026-01-02T18:00,PM2.5,UG/M3,7.9,7.1,44,1,FAB,Philadelphia Air Management Services,421010057,840421010057
39.923969,-75.122314,2026-01-02T18:00,PM2.5,UG/M3,6.2,6.9,34,1,South Camden,New Jersey Dept. of Environmental Protection,340070010,840340070010
40.00892,-75.09777,2026-01-02T18:00,PM2.5,UG/M3,9.8,8.9,52,2,LABP,Philadelphia Air Management Services,421010004,840421010004
39.991389,-75.080833,2026-01-02T18:00,PM2.5,UG/M3,6.8,6.4,38,1,NEW,Philadelphia Air Management Services,421010048,840421010048
39.989036,-75.050008,2026-01-02T18:00,PM2.5,UG/M3,1.2,0.6,7,1,Pennsauken PM,New Jersey Dept. of Environmental Protection,840340071007,840340071007
39.422272,-75.0252,2026-01-02T18:00,PM2.5,UG/M3,3.9,3.1,22,1,Millville,New Jersey Dept. of Environmental Protection,340110007,840340110007
40.054171,-74.985166,2026-01-02T18:00,PM2.5,UG/M3,9.4,8.7,52,2,TOR,Philadelphia Air Management Services,421010075,840421010075
40.515251,-74.806755,2026-01-02T18:00,PM2.5,UG/M3,4.6,4.1,26,1,Flemington,New Jersey Dept. of Environmental Protection,340190001,840340190001
40.222421,-74.763167,2026-01-02T18:00,PM2.5,UG/M3,3.3,0.8,18,1,Trenton,New Jersey Dept. of Environmental Protection,840340210008,840340210008
40.283092,-74.742645,2026-01-02T18:00,PM2.5,UG/M3,4.4,4.6,24,1,Rider University,New Jersey Dept. of Environmental Protection,340210005,840340210005
39.46487,-74.448738,2026-01-02T18:00,PM2.5,UG/M3,2.4,3.0,13,1,Brigantine,New Jersey Dept. of Environmental Protection,340010006,840340010006
39.36326,-74.431,2026-01-02T18:00,PM2.5,UG/M3,3.5,2.7,19,1,Atlantic City PM,New Jersey Dept. of Environmental Protection,840340011006,840340011006
40.462181,-74.429436,2026-01-02T18:00,PM2.5,UG/M3,3.9,5.4,22,1,Rutgers University,New Jersey Dept. of Environmental Protection,340230011,840340230011
40.603943,-74.276176,2026-01-02T18:00,PM2.5,UG/M3,5.2,6.0,29,1,Rahway PM,New Jersey Dept. of Environmental Protection,340392003,840340392003
40.641441,-74.208366,2026-01-02T18:00,PM2.5,UG/M3,2.4,3.9,13,1,Elizabeth Trailer,New Jersey Dept. of Environmental Protection,340390004,840340390004
40.5802,-74.1994,2026-01-02T18:00,PM2.5,UG/M3,5.1,5.1,28,1,Fresh Kills,New York Dept. of Environmental Conservation,360850111,840360850111
39.994908,-74.170447,2026-01-02T18:00,PM2.5,UG/M3,7.8,9.1,43,1,Toms River,New Jersey Dept. of Environmental Protection,840340292002,840340292002
40.918381,-74.168092,2026-01-02T18:00,PM2.5,UG/M3,4.1,3.7,23,1,Paterson,New Jersey Dept. of Environmental Protection,840340310005,840340310005
40.63306,-74.137156,2026-01-02T18:00,PM2.5,UG/M3,8.7,8.4,48,1,Port Richmond,New York Dept. of Environmental Conservation,840360850055,840360850055
40.725452,-74.052292,2026-01-02T18:00,PM2.5,UG/M3,5.8,5.4,32,1,Jersey City FH,New Jersey Dept. of Environmental Protection,340171003,840340171003
40.770908,-74.036218,2026-01-02T18:00,PM2.5,UG/M3,4.8,6.1,27,1,Union City High School,New Jersey Dept. of Environmental Protection,840340170008,840340170008
41.182079,-74.028191,2026-01-02T18:00,PM2.5,UG/M3,6.9,7.3,38,1,Rockland Cty,New York Dept. of Environmental Conservation,360870005,840360870005
40.641819,-74.018707,2026-01-02T18:00,PM2.5,UG/M3,7.4,7.1,41,1,Bklyn - PS 314,New York Dept. of Environmental Conservation,360470052,840360470052
40.85355,-73.9661,2026-01-02T18:00,PM2.5,UG/M3,3.5,4.5,19,1,Fort Lee Near Road,New Jersey Dept. of Environmental Protection,340030010,840340030010
40.8197,-73.9481,2026-01-02T18:00,PM2.5,UG/M3,6.1,6.0,34,1,CCNY,New York Dept. of Environmental Conservation,360610135,840360610135
40.8492,-73.9319,2026-01-02T18:00,PM2.5,UG/M3,8.9,9.3,49,1,Manhattan/IS143,New York Dept. of Environmental Conservation,360610115,840360610115
40.694401,-73.928596,2026-01-02T18:00,PM2.5,UG/M3,7.1,7.0,39,1,Bklyn - PS274,New York Dept. of Environmental Conservation,360470118,840360470118
40.8367,-73.9214,2026-01-02T18:00,PM2.5,UG/M3,8.5,9.0,47,1,Morrisania,New York Dept. of Environmental Conservation,360050080,840360050080
40.816101,-73.902199,2026-01-02T18:00,PM2.5,UG/M3,6.7,6.5,37,1,Bronx - IS52,New York Dept. of Environmental Conservation,360050110,840360050110
39.739444,-75.558056,2026-01-02T19:00,PM2.5,UG/M3,6.3,6.6,35,1,MLK,Delaware Dept. of Natural Resources and Environment,100032004,840100032004
38.986672,-75.5568,2026-01-02T19:00,PM2.5,UG/M3,4.1,4.4,23,1,KILLENS,Delaware Dept. of Natural Resources and Environment,100010002,840100010002
39.155,-75.518056,2026-01-02T19:00,PM2.5,UG/M3,5.4,6.0,30,1,Dover,Delaware Dept. of Natural Resources and Environment,840100010003,840100010003
39.7611,-75.4919,2026-01-02T19:00,PM2.5,UG/M3,7.3,7.2,41,1,RIVER ROAD PARK; BELLEFONTE,Delaware Dept. of Natural Resources and Environment,100031003,840100031003
40.6119,-75.4325,2026-01-02T19:00,PM2.5,UG/M3,5.7,6.2,32,1,Allentown,Pennsylvania Dept. of Environmental Protection,420770004,840420770004
39.818715,-75.413973,2026-01-02T19:00,PM2.5,UG/M3,6.3,6.1,35,1,Marcus Hook,Pennsylvania Dept. of Environmental Protection,420450109,840420450109
39.8356,-75.3725,2026-01-02T19:00,PM2.5,UG/M3,7.0,6.6,39,1,Chester,Pennsylvania Dept. of Environmental Protection,420450002,840420450002
40.6281,-75.3411,2026-01-02T19:00,PM2.5,UG/M3,5.8,6.2,32,1,Freemansburg,Pennsylvania Dept. of Environmental Protection,420950025,840420950025
41.083099,-75.3283,2026-01-02T19:00,PM2.5,UG/M3,5.0,4.8,28,1,Swiftwater,Pennsylvania Dept. of Environmental Protection,420890002,840420890002
40.1122,-75.3092,2026-01-02T19:00,PM2.5,UG/M3,6.7,6.4,37,1,Norristown,Pennsylvania Dept. of Environmental Protection,420910013,840420910013
39.800339,-75.21212,2026-01-02T19:00,PM2.5,UG/M3,4.8,6.5,27,1,Clarksboro,New Jersey Dept. of Environmental Protection,340150002,840340150002
39.988842,-75.207205,2026-01-02T19:00,PM2.5,UG/M3,6.5,6.1,36,1,MON,Philadelphia Air Management Services,421010076,840421010076
39.922516,-75.186783,2026-01-02T19:00,PM2.5,UG/M3,8.3,7.4,46,1,RIT,Philadelphia Air Management Services,421010055,840421010055
39.9603,-75.1424,2026-01-02T19:00,PM2.5,UG/M3,7.6,7.4,42,1,FAB,Philadelphia Air Management Services,421010057,840421010057
39.923969,-75.122314,2026-01-02T19:00,PM2.5,UG/M3,5.9,5.6,33,1,South Camden,New Jersey Dept. of Environmental Protection,340070010,840340070010
40.00892,-75.09777,2026-01-02T19:00,PM2.5,UG/M3,9.7,9.7,52,2,LABP,Philadelphia Air Management Services,421010004,840421010004
39.991389,-75.080833,2026-01-02T19:00,PM2.5,UG/M3,6.9,6.9,38,1,NEW,Philadelphia Air Management Services,421010048,840421010048
39.989036,-75.050008,2026-01-02T19:00,PM2.5,UG/M3,0.9,0.6,5,1,Pennsauken PM,New Jersey Dept. of Environmental Protection,840340071007,840340071007
39.422272,-75.0252,2026-01-02T19:00,PM2.5,UG/M3,4.4,4.9,24,1,Millville,New Jersey Dept. of Environmental Protection,340110007,840340110007
40.054171,-74.985166,2026-01-02T19:00,PM2.5,UG/M3,9.3,9.2,51,2,TOR,Philadelphia Air Management Services,421010075,840421010075
40.515251,-74.806755,2026-01-02T19:00,PM2.5,UG/M3,4.7,4.9,26,1,Flemington,New Jersey Dept. of Environmental Protection,340190001,840340190001
40.222421,-74.763167,2026-01-02T19:00,PM2.5,UG/M3,5.6,8.0,31,1,Trenton,New Jersey Dept. of Environmental Protection,840340210008,840340210008
40.283092,-74.742645,2026-01-02T19:00,PM2.5,UG/M3,4.5,4.6,25,1,Rider University,New Jersey Dept. of Environmental Protection,340210005,840340210005
39.46487,-74.448738,2026-01-02T19:00,PM2.5,UG/M3,4.8,7.2,27,1,Brigantine,New Jersey Dept. of Environmental Protection,340010006,840340010006
39.36326,-74.431,2026-01-02T19:00,PM2.5,UG/M3,1.7,0.0,9,1,Atlantic City PM,New Jersey Dept. of Environmental Protection,840340011006,840340011006
40.462181,-74.429436,2026-01-02T19:00,PM2.5,UG/M3,2.8,1.8,16,1,Rutgers University,New Jersey Dept. of Environmental Protection,340230011,840340230011
40.603943,-74.276176,2026-01-02T19:00,PM2.5,UG/M3,5.1,5.0,28,1,Rahway PM,New Jersey Dept. of Environmental Protection,340392003,840340392003
40.641441,-74.208366,2026-01-02T19:00,PM2.5,UG/M3,2.1,1.9,12,1,Elizabeth Trailer,New Jersey Dept. of Environmental Protection,340390004,840340390004
40.5802,-74.1994,2026-01-02T19:00,PM2.5,UG/M3,5.0,4.9,28,1,Fresh Kills,New York Dept. of Environmental Conservation,360850111,840360850111
39.994908,-74.170447,2026-01-02T19:00,PM2.5,UG/M3,5.8,3.9,32,1,Toms River,New Jersey Dept. of Environmental Protection,840340292002,840340292002
40.918381,-74.168092,2026-01-02T19:00,PM2.5,UG/M3,4.0,3.9,22,1,Paterson,New Jersey Dept. of Environmental Protection,840340310005,840340310005
40.63306,-74.137156,2026-01-02T19:00,PM2.5,UG/M3,9.5,10.7,52,2,Port Richmond,New York Dept. of Environmental Conservation,840360850055,840360850055
40.725452,-74.052292,2026-01-02T19:00,PM2.5,UG/M3,5.4,5.0,30,1,Jersey City FH,New Jersey Dept. of Environmental Protection,340171003,840340171003
40.770908,-74.036218,2026-01-02T19:00,PM2.5,UG/M3,5.9,7.0,33,1,Union City High School,New Jersey Dept. of Environmental Protection,840340170008,840340170008
41.182079,-74.028191,2026-01-02T19:00,PM2.5,UG/M3,7.4,8.2,41,1,Rockland Cty,New York Dept. of Environmental Conservation,360870005,840360870005
40.641819,-74.018707,2026-01-02T19:00,PM2.5,UG/M3,7.0,6.5,39,1,Bklyn - PS 314,New York Dept. of Environmental Conservation,360470052,840360470052
40.85355,-73.9661,2026-01-02T19:00,PM2.5,UG/M3,4.1,4.8,23,1,Fort Lee Near Road,New Jersey Dept. of Environmental Protection,340030010,840340030010
40.8197,-73.9481,2026-01-02T19:00,PM2.5,UG/M3,5.9,5.6,33,1,CCNY,New York Dept. of Environmental Conservation,360610135,840360610135
40.8492,-73.9319,2026-01-02T19:00,PM2.5,UG/M3,10.3,11.7,53,2,Manhattan/IS143,New York Dept. of Environmental Conservation,360610115,840360610115
40.694401,-73.928596,2026-01-02T19:00,PM2.5,UG/M3,6.9,6.6,38,1,Bklyn - PS274,New York Dept. of Environmental Conservation,360470118,840360470118
40.8367,-73.9214,2026-01-02T19:00,PM2.5,UG/M3,8.8,9.4,49,1,Morrisania,New York Dept. of Environmental Conservation,360050080,840360050080
40.816101,-73.902199,2026-01-02T19:00,PM2.5,UG/M3,6.4,6.1,36,1,Bronx - IS52,New York Dept. of Environmental Conservation,360050110,840360050110
39.739444,-75.558056,2026-01-02T20:00,PM2.5,UG/M3,6.3,6.5,35,1,MLK,Delaware Dept. of Natural Resources and Environment,100032004,840100032004
38.986672,-75.5568,2026-01-02T20:00,PM2.5,UG/M3,4.2,4.4,23,1,KILLENS,Delaware Dept. of Natural Resources and Environment,100010002,840100010002
39.155,-75.518056,2026-01-02T20:00,PM2.5,UG/M3,5.8,6.4,32,1,Dover,Delaware Dept. of Natural Resources and Environment,840100010003,840100010003
39.7611,-75.4919,2026-01-02T20:00,PM2.5,UG/M3,7.3,7.2,41,1,RIVER ROAD PARK; BELLEFONTE,Delaware Dept. of Natural Resources and Environment,100031003,840100031003
40.6119,-75.4325,2026-01-02T20:00,PM2.5,UG/M3,5.8,6.3,32,1,Allentown,Pennsylvania Dept. of Environmental Protection,420770004,840420770004
39.818715,-75.413973,2026-01-02T20:00,PM2.5,UG/M3,6.1,5.6,34,1,Marcus Hook,Pennsylvania Dept. of Environmental Protection,420450109,840420450109
39.8356,-75.3725,2026-01-02T20:00,PM2.5,UG/M3,6.7,5.9,37,1,Chester,Pennsylvania Dept. of Environmental Protection,420450002,840420450002
40.6281,-75.3411,2026-01-02T20:00,PM2.5,UG/M3,5.8,6.0,32,1,Freemansburg,Pennsylvania Dept. of Environmental Protection,420950025,840420950025
41.083099,-75.3283,2026-01-02T20:00,PM2.5,UG/M3,5.0,5.0,28,1,Swiftwater,Pennsylvania Dept. of Environmental Protection,420890002,840420890002
40.1122,-75.3092,2026-01-02T20:00,PM2.5,UG/M3,6.3,5.9,35,1,Norristown,Pennsylvania Dept. of Environmental Protection,420910013,840420910013
39.800339,-75.21212,2026-01-02T20:00,PM2.5,UG/M3,5.5,6.2,31,1,Clarksboro,New Jersey Dept. of Environmental Protection,340150002,840340150002
39.988842,-75.207205,2026-01-02T20:00,PM2.5,UG/M3,6.1,5.6,34,1,MON,Philadelphia Air Management Services,421010076,840421010076
39.922516,-75.186783,2026-01-02T20:00,PM2.5,UG/M3,7.7,6.6,43,1,RIT,Philadelphia Air Management Services,421010055,840421010055
39.9603,-75.1424,2026-01-02T20:00,PM2.5,UG/M3,7.3,6.8,41,1,FAB,Philadelphia Air Management Services,421010057,840421010057
39.923969,-75.122314,2026-01-02T20:00,PM2.5,UG/M3,7.9,9.9,44,1,South Camden,New Jersey Dept. of Environmental Protection,340070010,840340070010
40.00892,-75.09777,2026-01-02T20:00,PM2.5,UG/M3,9.3,8.9,51,2,LABP,Philadelphia Air Management Services,421010004,840421010004
